6499.0,//item.jd.com/100024305342.html
10999.0,//item.jd.com/100026792400.html
5099.0,//item.jd.com/10035346944877.html
6999.0,//item.jd.com/100022078428.html
8699.0,//item.jd.com/100012544831.html
7866.0,//item.jd.com/10031075001519.html
9949.0,//item.jd.com/100023181400.html
8699.0,//item.jd.com/100021647702.html
6859.0,//item.jd.com/100019979490.html
13099.0,//item.jd.com/100007136959.html
15999.0,//item.jd.com/100011796853.html
9299.0,//item.jd.com/100012292831.html
6599.0,//item.jd.com/100015758978.html
10499.0,//item.jd.com/100020733040.html
5899.0,//item.jd.com/100012844403.html
8799.0,//item.jd.com/100012292817.html
10999.0,//item.jd.com/100007278665.html
4199.0,//item.jd.com/100020483262.html
4999.0,//item.jd.com/100021731804.html
10999.0,//item.jd.com/100016616028.html
10899.0,//item.jd.com/10028197776345.html
9499.0,//item.jd.com/100012701655.html
15999.0,//item.jd.com/100023662340.html
5199.0,//item.jd.com/10021123967556.html
9499.0,//item.jd.com/100013333248.html
5299.0,//item.jd.com/10029911227245.html
4799.0,//item.jd.com/100013479214.html
6699.0,//item.jd.com/100021567676.html
6599.0,//item.jd.com/100011431719.html
10099.0,//item.jd.com/100017970852.html
2799.0,//item.jd.com/100024169908.html
3199.0,//item.jd.com/100019498800.html
4999.0,//item.jd.com/100017751544.html
8199.0,//item.jd.com/100012301237.html
